idx,T,quality,v0,w0,tc_real,tc_twin,dtc,air_com_dev_mm,air_ang_dev_deg,contact_frames_real,contact_frames_twin,stop_dist_real,stop_dist_twin,e_z_real,e_z_twin,rest_offset_w,wind_mag,wind_offset_m,wind_offset_w,wind_offset_pct
180,87,fit,0.9638366677686547,1.369213761208039,25,25,0,0.6062565774218197,0.20301414627370737,44,43,0.13714560866355896,0.1251117674109916,0.0,0.0,0.14633799834928862,0.2994424161744805,0.0014946670269462877,0.014262089951777555,0.4453464908527932
181,108,fit,1.1654165090375719,5.03774754099084,13,13,0,4.708344019824843,0.12655823704785563,76,81,0.32696565985679626,0.29652700022911593,0.21024999,0.23470041561322258,1.4953746203575942,6.6409585084087075,0.17097597651536348,1.631450157589346,36.37413616239839
182,107,fit,1.2172609411392474,5.1243918048301005,11,11,0,7.8604039273058195,0.07726315785948736,76,35,0.33910173177719116,0.1155662311623357,0.24656409,0.29685991426679476,2.280064208733517,9.897295015019004,0.3413196413808988,3.256866807069645,75.03823572399108
183,97,fit,1.066413795122822,7.185084050457808,11,11,0,6.309411627681461,0.13754180017749976,68,86,0.2873097062110901,0.44377730327698467,0.23095416,0.18458993276301064,2.7549008786360893,9.6864501038774,0.3253087323007001,3.1040909570677493,81.77596251639436
184,90,fit,0.9878838817143882,2.4706917438861398,16,16,0,1.4930776050648606,0.2920262685304766,55,54,0.19240690767765045,0.18100532801678132,0.0,0.0,0.25731181061020764,3.106344578711623,0.020215734245994144,0.19289822753811206,6.408886310001007
185,84,fit,1.04888085001727,4.476426627284381,10,10,0,0.6855755666715805,0.06742520560477795,55,53,0.20281095802783966,0.15398439921521087,0.11897857,0.23105726280163572,0.49259048075366024,2.795201838259991,0.016234592671314812,0.15491023541330926,5.986084649555276
186,93,fit,1.0754895900286456,3.4032348242592687,16,16,0,0.4704261078982402,0.5154454278984321,59,65,0.2396213412284851,0.24611042768408942,0.11429868,0.22325282941590158,0.16237665139071736,1.1493958814875507,0.004950306241447779,0.04723574657870018,1.2724889918828584
187,107,fit,1.2201064633726801,2.680551394598326,18,19,1,9.435898844235915,0.22812094679873965,70,88,0.31869378685951233,0.6569241799600454,0.076208495,0.09192030891333706,3.4368664062794707,8.29602950420836,0.35643373095263353,3.4010852190136784,70.76316339558407
188,93,fit,1.1543190513432415,2.5891409448812683,13,13,0,0.12133858334371353,0.036235628113703976,62,66,0.252144992351532,0.25663177496939465,0.019293062,0.0,0.10621795934527342,0.6049121931103788,0.0028830003119179777,0.027509544961049404,0.7572813335512407
189,106,fit,1.2068017819967076,2.3067952552594897,18,18,0,0.4363882238261977,0.37870430676910166,69,66,0.2947015166282654,0.2612864295884452,0.0,0.0,0.33408905259219807,0.7068315637319268,0.0029326331345444147,0.027983140596797847,0.668231572731995
190,102,fit,1.1267007676676626,4.950256387102222,14,14,0,8.860775893307315,0.21541193407173034,70,88,0.3025207817554474,0.33690915416288736,0.2834918,0.30331756386171155,2.3081110150574884,8.380645510686795,0.25986179881674293,2.4795973169536536,56.561343042295334
191,88,fit,1.0860583306496356,2.1174600001940433,15,15,0,8.984066268527194,0.04904924791188247,54,33,0.20173989236354828,0.10662919093778715,0.0,0.0,1.0434322804509724,7.476321729695204,0.11975561785715354,1.1427062772629153,34.395068291874885
192,99,fit,1.1393387181122936,1.946635770651699,16,16,0,13.529699872504215,0.48196766187766366,64,34,0.25487059354782104,0.09284915758108583,0.14188689,0.1953877322148323,1.817126016839759,8.738340335490795,0.23689043353929862,2.260404900184147,58.20100032037003
193,99,fit,0.9552128245906221,5.165544864206341,13,13,0,1.9970353132190344,0.08105934193708116,68,65,0.24632126092910767,0.20837164651804602,0.28457835,0.3686985639845881,0.8020958237300284,4.591101809440549,0.049059283410727066,0.46812293330846433,14.948797647320623
194,252,fit,1.2197176095156645,4.97229820446607,15,16,1,9.549698146408002,0.2026316998928263,71,68,0.3182612955570221,0.24809289929643774,0.0682302,0.049152740615842495,1.4602292532249042,7.708256866823272,0.28338333056340076,2.704039413772908,49.88778721243203
195,105,fit,1.091021592258013,3.252020665025737,16,16,0,1.193548798184539,0.21307094367665091,71,79,0.27967673540115356,0.3048382429769459,0.27260426,0.3437410429195443,0.3003462831180853,3.6580249691245017,0.05186588346980232,0.49490346822330455,12.453754507192517
196,98,fit,1.0904729351549285,3.4709433830779015,15,15,0,5.8729487869496415,0.12139635751563121,64,83,0.2347327172756195,0.40450440862494635,0.17433783,0.2910637627355734,2.391602439655038,7.141690780308984,0.1965484055216976,1.875461884749023,49.38533366297032
197,103,fit,1.194230047780074,2.7098442890353907,15,15,0,3.518044834665618,0.08781196833756412,69,61,0.2980301082134247,0.2445518470470179,0.0,0.0,0.7267345800849158,4.409673249569884,0.09487928681737706,0.9053367062726818,20.402195870437954
198,111,fit,1.0936271766315147,3.9759147649750983,19,19,0,0.9905399386471659,0.22846030371708312,74,63,0.29238370060920715,0.2209690911918673,0.3333091,0.36019399547664777,0.7029122760459785,1.0062501019085721,0.012178314834928422,0.11620529422641623,2.934026719688318
199,104,fit,1.2679676682091785,0.5826115930701105,14,14,0,10.309211516569166,0.16711033686951648,71,32,0.3235095739364624,0.10563622024814893,0.17574117,0.11403109119782645,2.2863591906087253,8.653814397106473,0.25462118914878634,2.42959149951132,56.42599514370122
200,106,fit,1.3099009818481737,2.284926319294527,13,13,0,9.868956563359433,0.1979662496977296,74,93,0.34523436427116394,0.2561503611700493,0.0,0.0,3.1302904040293362,9.237969044953742,0.318899101524311,3.0429303580564024,67.38848386432892
201,116,fit,1.3238570908481146,1.8019070988722965,11,11,0,0.8905283393032591,0.06586206036551627,86,65,0.38088396191596985,0.26536341024841503,0.35193065,0.3455751091856952,1.1484770671916655,2.866897706732905,0.04155302810505206,0.3964983597810311,9.638851990506682
202,94,fit,1.209336450559495,1.4937700268506657,11,11,0,0.46159937545890667,0.10775204691963512,65,73,0.2740646004676819,0.28526469049780806,0.32892516,0.22678125283079412,0.24151766814843423,3.3330051167108468,0.03356726651310075,0.320298344590656,8.84507359879216
203,100,fit,1.0416048074835567,3.261345640630486,17,17,0,6.873213643204026,0.5261163812164857,64,83,0.24509692192077637,0.2671222307417556,0.0,0.0,1.3659450626075167,6.344058909373368,0.12835841811749835,1.2247940660066636,36.4731091819466
204,103,fit,1.1657081037774475,4.891119703691085,13,13,0,1.915164006194468,0.1307755561618726,72,60,0.3229808509349823,0.2439545647242515,0.025175802,0.0,0.8730847092587507,3.4213697538226477,0.0697892167276459,0.6659276405309723,16.049568336489532
205,102,fit,1.2259417097531506,5.403869603650537,11,11,0,0.6085627354042061,0.17540056674943558,73,75,0.3251756429672241,0.3326751874653507,0.10391572,0.14592525362194203,0.10061152462824173,1.5599749434365964,0.02328711745187214,0.22220531919725323,4.963442099819525
206,99,fit,1.06097662136891,3.9576371128691648,16,16,0,3.228110134381904,0.19002228743532834,64,63,0.2399580180644989,0.2187066404386091,0.18346141,0.3080805888301867,0.5133948680059013,4.546793037712157,0.05958219817071553,0.5685324252930871,16.524835109736664
207,130,fit,1.1627444196038557,5.803530092335752,18,18,0,1.1641619933904412,0.11802456978165822,92,103,0.4172508716583252,0.513240152386754,0.0,0.0,1.0132861165740545,3.2429797035407333,0.06037257866371694,0.5760742238904287,9.5702872473058
208,112,fit,1.1594987638146863,4.997572283707141,23,23,0,0.6634039773010119,0.6376487386015768,71,60,0.29620644450187683,0.2233580486239822,0.26871708,0.3042562853691457,0.8784004524776077,0.22219095842733724,0.002105355293917,0.020089268071727097,0.4671482973005812
209,121,fit,1.2463781278069366,5.928706534933875,15,15,0,2.449634612395291,0.2590689129393052,87,69,0.40518394112586975,0.30603623847940176,0.096237056,0.0827610255459936,1.0493463424751732,3.4222040557302518,0.07018137154682615,0.6696695758284937,13.478501555316019
210,108,fit,1.2144830247475107,5.583280559039857,14,14,0,0.2561926421720551,0.18887088004533734,76,75,0.3446498513221741,0.3278510412004724,0.25850308,0.1859653764416445,0.5711393216510353,0.29176168232946703,0.0009087952290342481,0.008671710200708473,0.19245012884274842
211,90,fit,1.1318116975501673,3.1335507249757253,13,13,0,3.7187795100725967,0.1075166399112495,58,48,0.22323566675186157,0.15645416318805835,0.15604343,0.17572212376083318,0.9552483380924727,5.666945413399854,0.08105249910552786,0.7734017090222124,23.343256171387747
212,95,fit,1.125363369856699,3.1920522373806373,16,16,0,5.3556558189849826,0.04710692746655978,61,68,0.23175737261772156,0.22915421733877378,0.0,0.0,0.9066016219915263,5.890368963116579,0.08661960859347406,0.8265229827621571,22.291605529209665
213,101,fit,1.1666218810106053,3.8193203076144413,13,13,0,2.6722998904587385,0.18657996016606682,69,57,0.2855755686759949,0.22617614031296962,0.106949806,0.1259165298736179,0.6232078354553569,4.347740329852381,0.0974490548207643,0.9298573933279035,22.070011651103663
214,95,fit,1.145289414015321,2.559154666967625,12,12,0,2.0872543359903655,0.1718010900670478,64,83,0.2495238035917282,0.3453260167654083,0.11870639,0.18820864772830254,1.16626238090546,5.696342191076189,0.11472836994602079,1.0947363544467632,31.47185696595065
215,104,fit,1.1105964955088485,4.236763548369196,13,13,0,0.3348331947402933,0.13665217918845135,72,71,0.2470652312040329,0.27138922366552637,0.25678036,0.3854715962415685,0.695827092211566,2.394110309760059,0.016744009170763057,0.1597710798736933,4.334917673952376
216,95,fit,1.0620311998572887,2.988456056851788,16,16,0,1.11080255604996,0.37242993338915026,61,55,0.22493329644203186,0.1913974703439721,0.22834617,0.1656213552779785,0.33371252135850904,1.586888226274613,0.019184009256256317,0.18305352343756026,5.311130455624525
217,93,fit,1.1008460155893602,3.5037265394990507,15,15,0,4.48818925329869,0.21160231808066668,60,78,0.24192605912685394,0.426038248555748,0.035295084,0.0,1.8908805338984276,6.838217247152816,0.16834638844221117,1.6063586683417095,41.407195820312914
218,91,fit,1.177270346297411,3.121466000935031,12,13,1,1.071896335281749,0.09908468161629504,61,78,0.2414971888065338,0.33655545716695,0.0,0.0,0.9925913850330026,4.692501517947865,0.07744281152914655,0.7389581252781159,19.822863870333485
219,100,fit,1.1222000899856506,2.0409294014025736,15,15,0,2.336947565227661,0.10129235601847619,67,85,0.29056355357170105,0.397678655088683,0.42578095,0.39960181746994367,1.0506286654107,5.2240798652149465,0.112744556568993,1.0758068374903913,26.107852832826648
220,93,fit,1.0933176126902615,2.7210017499516477,12,12,0,2.6462146917352927,0.10209689739896566,62,41,0.24286718666553497,0.14141171165081257,0.1436094,0.2520709396835572,0.9986139952293545,4.822363032185629,0.0900531382952825,0.8592856707565123,25.91274817266281
221,102,fit,1.2227101336699113,4.538708354278068,12,12,0,1.7198703638265675,0.0926001386035282,72,90,0.32213979959487915,0.41245002958729343,0.3002646,0.1743837897730135,1.0478561977280745,5.171591933338948,0.10415597683531792,0.9938547407950183,23.32486248686665
222,102,fit,1.226633681614098,3.2145434012325085,14,15,1,8.480111328486668,0.1289282260922304,71,87,0.3143424093723297,0.4505478693885508,0.17234844,0.2109127662919973,2.7338576517557436,8.678465049132791,0.28968085127317816,2.7641302602402495,66.50467481584083
223,117,fit,1.2614225138876964,5.489413875488094,9,9,0,0.2783620055431584,0.10671352219486578,90,85,0.43712860345840454,0.39910485698631487,0.0,0.0,0.366073867920241,0.14031694013276602,0.0005051326637791509,0.004819968165831592,0.101028076135701
224,101,fit,1.2945631862165428,2.8220780574303013,9,9,0,0.8100205553100414,0.0777873104442074,74,64,0.3328515291213989,0.27141585800615775,0.050629757,0.03243991150635082,0.647397453303976,3.208741927622297,0.064480980418789,0.6152765307136354,15.004777352626974
225,106,fit,1.280212031537055,4.542686626175795,7,7,0,0.24684656616426384,0.0655015767782691,80,70,0.3694470226764679,0.3036284243345496,0.29077226,0.4082163516584776,0.6315489380848985,1.819590439103669,0.02799330620131193,0.2671117003941978,6.775182311346121
226,104,fit,1.1095533999718181,4.7745239877372745,14,14,0,1.7705526679083623,0.21828883556615555,70,65,0.2696857452392578,0.22736405030073797,0.28918058,0.4110937184822606,0.42875750373605603,2.9084715299090296,0.042601482842577865,0.40650269887955975,10.4035375958649
227,229,fit,1.3640888375744835,5.364997816756001,13,13,0,0.7510380322145258,0.2983457811387195,80,89,0.39907941222190857,0.43460070652315724,0.13631599,0.29512948083563534,0.34436107079337497,1.7928702786268196,0.012477836675163743,0.11906332705308915,2.192240254039268
228,92,fit,1.031764279394977,2.960055900543958,16,16,0,3.4220542539352876,0.10681905397097598,57,76,0.20548798143863678,0.30068964429176404,0.0,0.0,0.9452901710620836,5.727039468290761,0.12675822825368083,1.2095250787564964,40.19853640640895
229,80,fit,0.9763727206771922,4.7884062466674555,11,11,0,7.2742398290555,0.04990001857662496,51,69,0.18091268837451935,0.1876867677499502,0.06668802,0.0,2.060306930840432,9.924799218343118,0.20452751478178158,1.9515984234902821,77.67074620797226
230,94,fit,1.0785379433153721,5.886020739491539,10,10,0,0.668551761852143,0.07269926719123462,66,72,0.26599055528640747,0.27598240914436706,0.099673264,0.14608137915804825,0.3264291058927199,3.532112370261769,0.034512398746858686,0.3293167819356745,9.684181967044038
231,98,fit,1.051455328174501,0.8712035722099537,16,16,0,9.407053874647945,0.10826224170416414,64,82,0.2644634246826172,0.5854078996114873,0.13993295,0.0982760608584171,3.4064665933811837,8.543531579601755,0.3025426561787832,2.886857406286099,64.72433860740726
232,96,fit,1.0949621021466622,1.5703455104074835,12,13,1,1.1831286924190563,0.053114262224423926,65,52,0.2606286108493805,0.18942563168993606,0.20880735,0.2999426316622572,0.633394153632391,2.8069482960477297,0.04847245120382938,0.4625233893495169,13.443692774281661
233,89,fit,1.079841563808083,2.6329389455984993,15,15,0,0.9026852112891574,0.09152673584620469,56,74,0.20747250318527222,0.27178014761073277,0.025344279,0.0,0.6687800179786061,3.693749290136078,0.04449547690892155,0.42457516134467127,12.333850218060904
234,121,fit,1.1157204502488045,1.065910339673621,22,22,0,5.715159101666671,0.2430868805779562,81,99,0.3341906666755676,0.457454523292873,0.26822487,0.13679671678473898,1.465277744041331,4.755162481200261,0.10834834188645766,1.0338582241074203,18.35691300325573
235,97,fit,1.05707011386547,1.895475292715498,22,22,0,0.4156083953829778,0.18414841511940053,58,61,0.22573190927505493,0.22026142389077932,0.28427437,0.2529587301268265,0.22457552739521747,0.07459119073647742,0.0006362534011805387,0.006071120240272315,0.15195951555048318
236,110,fit,1.3284448922582082,6.29206708580908,16,16,0,1.7922594772226905,0.08531502516660648,76,83,0.37538862228393555,0.39759813121301024,0.0,0.0,0.2073293921586274,2.897656750755225,0.04651259941126441,0.44382251346626345,7.693319673377219
237,110,fit,1.2744908502855543,2.983157535838846,10,10,0,1.0265106518953317,0.07822859197562922,80,83,0.3249923586845398,0.3250095494280203,1.6913404e-05,0.006782519989706538,0.46941925988026584,4.802415084999322,0.08396909336336278,0.8012318069023165,22.158567304232903
238,95,fit,1.0625805395831966,3.0368144282313265,15,15,0,0.9612402772984477,0.10969790454733411,61,63,0.22213628888130188,0.22365741288948218,0.15761715,0.042080702913969814,0.2621819238497574,3.32140226972512,0.029276026351551722,0.27935139648427215,8.511815721215775
239,99,fit,1.2057754153945939,3.0958755277535945,11,12,1,1.4103425224520214,0.1338829753733183,71,87,0.30119502544403076,0.4221891596517658,0.24482854,0.34014429938819274,1.2556164055438357,5.733989273055899,0.13044462255877692,1.2447005969348943,30.930017261689216
240,117,fit,1.098965288714682,5.282351902852772,15,15,0,0.310697381524462,0.1758454388863022,85,79,0.3643563389778137,0.3481403489578067,0.067506045,0.0,0.23938399920086972,0.18993092985210738,0.0015353181513821834,0.014649982360517016,0.3101346043943113
241,111,fit,1.3083855843548833,4.882052517549414,8,8,0,2.5581838752448034,0.058119599381388234,85,103,0.40745049715042114,0.8708482508006768,0.052620582,0.0,4.98850798839458,9.731091557218031,0.49732531703585897,4.745470582403234,94.25054608156547
242,104,fit,1.1720334722153747,4.944114399346208,8,8,0,0.14603172697224065,0.0630981597445591,77,82,0.3546043932437897,0.37215516682901045,0.13111204,0.09963354377203505,0.25977826295350065,2.2266000744697445,0.015649259903467827,0.14932499907889146,3.452459372053271
243,106,fit,1.218287721143387,3.414487806939403,9,9,0,2.1965167930930813,0.10156572950456601,78,97,0.34907066822052,0.6418161119186345,0.26107138,0.2730286185291901,2.866317528348741,8.203047296482733,0.333394874114777,3.1812487988051235,78.16438390847104
244,98,fallback,1.2229487895965576,3.96602470663486,4,4,0,0.7921540682063606,0.10824797370312877,76,94,0.35278546810150146,0.38961165975728734,0.13203108,0.13504636028445785,1.5546835801239713,6.490938917263513,0.1327426091162928,1.2666279495829464,33.07026118592142
245,99,fit,1.0414173244527303,4.347158355898526,13,13,0,1.7244896660923719,0.3562048582896428,68,67,0.2821715176105499,0.27239827686231977,0.20848034,0.21950737554662242,0.30086620632273964,3.3791357020986226,0.05275939134901403,0.503429306765401,12.362571031063737
246,105,fit,1.2132267687631992,6.245511743541553,12,13,1,0.47482966839484636,0.3081700600714166,74,83,0.3333014249801636,0.3857448295183905,0.16617413,0.05158489597901535,0.64170670559965,0.17182650855614567,0.0015461421194089165,0.014753264498176684,0.29862644535858257
247,102,fit,1.1364938839544596,3.8753610749527834,15,15,0,3.0184985381626266,0.12460409036803693,69,55,0.2782750427722931,0.21038468419975526,0.22430305,0.3221941618449335,0.7558821776978497,3.73074334017916,0.0825726495163269,0.7879069610336535,19.068080964025622
248,109,fit,1.087948359325499,4.230657852495705,12,12,0,1.5596893544554453,0.12043379982003559,78,62,0.2878689765930176,0.22831401327318107,0.24327493,0.336051836056153,0.8062772379442225,3.764521042525255,0.04437464102361192,0.42342214717186943,11.782810542567054
249,105,fit,1.183098061066465,3.8422552340968017,18,18,0,5.822736187469813,0.25484243520324623,68,62,0.28331780433654785,0.22565208795006095,0.2264751,0.2532354523773605,0.9662448595144844,5.255414412443727,0.08103340860066967,0.7732195477163136,18.651033043026683
250,99,fit,1.1210834097987243,4.190351084542188,15,15,0,7.218238146799106,0.1620082084312598,66,64,0.2711530327796936,0.20454280865057614,0.21732438,0.2286519255072818,1.4740663794989228,6.853645640444353,0.13579027182214448,1.2957087005929817,34.70822870246428
251,96,fit,1.0645467475596013,2.0931407505530086,19,19,0,22.209819450228913,0.1735990127852898,59,77,0.22015881538391113,0.20871225477360528,0.18611924,0.2588375629286799,2.91689274802268,9.566956569914773,0.2883215740968385,2.7511600581759397,78.88562346445585
252,98,fit,1.0887973109346514,3.6472649982096796,19,19,0,3.384874577317403,0.3105225267471316,61,56,0.2337910681962967,0.20536034228946667,0.2602995,0.264290946059881,0.3555112998906087,3.6053870400626677,0.052377166496765735,0.4997821230607417,12.410850736282608
253,92,fit,1.00013082712708,3.7238108225026463,20,20,0,11.95670820756952,1.0808560767083553,54,72,0.18719102442264557,0.4308638790847861,0.0,0.0864156345513296,2.521892218087021,8.156619495375322,0.2624127596794688,2.5039385465598167,73.2238004393053
254,108,fit,1.1121410100663012,5.229093006385376,12,13,1,5.69505134013344,0.3003421917445017,77,95,0.2804824113845825,0.6219844846322972,0.33560112,0.4167782717461355,3.8339211346881856,9.127225130074335,0.41579842438498227,3.967542217413953,110.58895154132091
255,108,fit,1.1374189068275729,2.955185479144227,14,14,0,4.782149746620151,0.08115393928205267,75,94,0.3291897177696228,0.39251618964442625,0.3924906,0.4206062983915345,2.1022061558801495,6.612354828855282,0.1672407288980312,1.5958084818514429,36.68950407638234
256,103,fit,1.1748792882846117,2.1385383744514703,13,13,0,3.4900857710841735,0.0568342503374827,71,58,0.3065311014652252,0.22231798005272851,0.3941138,0.428049512744945,1.12736832723812,5.256546612695301,0.10683241045659819,1.0193932295476926,24.772806514475377
257,118,fit,1.2216922765865528,2.390758193813245,14,14,0,0.16923826240749937,0.1544777259818648,85,85,0.39733177423477173,0.40180582844483836,0.45298764,0.2699311926014103,0.10705111057859971,0.5261217761606376,0.004031115013613237,0.03846483791615684,0.7420744491555472
258,99,fit,1.117409525826972,3.883123777494103,14,14,0,2.301201059504922,0.03879732367851271,67,72,0.27425262331962585,0.2702465724695472,0.15475067,0.15183835350947908,0.5435845369167126,4.484805346388269,0.059611799661679926,0.5688148822679382,15.291928486550235
259,100,fit,1.2264212006876034,2.8269557337980897,21,22,1,17.2936291192769,0.11882190072887942,61,35,0.2512989938259125,0.10716093801426337,0.22836798,0.14501172094571316,1.5481327926330992,7.085953556946245,0.17977459457714182,1.7154064368047883,37.776074153464805
260,100,fit,1.1042388310702234,3.6765292407555727,18,18,0,1.1254695168486064,0.14067364982907238,63,76,0.2393438220024109,0.2897047765721491,0.08762134,0.07358822735981038,0.5009850768575227,3.4767607244133316,0.047369333382616646,0.4519974559409985,11.491639646687283
261,96,fit,1.1957185421440433,7.7627236647683,7,7,0,0.3629657817567537,0.03928241817309327,70,89,0.3184596598148346,0.451055752157809,0.0,0.0,1.2786604394863006,4.706224181334568,0.0850600986346256,0.8116421625441373,19.58725759664364
262,105,fit,1.1578678771468478,1.9753333948615834,20,20,0,10.553889988911845,0.2710706010831937,65,35,0.26920679211616516,0.1170839458762122,0.19463982,0.0,1.5861316781422563,5.725902153438085,0.13759911034087713,1.3129686101228732,32.21139845839733
263,93,fit,1.0988111860744738,3.2352182934621236,13,13,0,0.9748236412159277,0.114035948991133,61,55,0.24220162630081177,0.20291069744177112,0.09493512,0.0,0.39652064667643705,2.118279228766459,0.030858808221368893,0.29445427692145887,8.762488970540783
264,99,fit,1.1409495975657902,3.595707098319759,17,17,0,13.993928386028568,2.334607963271969,63,82,0.24765437841415405,0.19120937831009346,0.2810692,0.3184733946554065,2.0462607087628317,8.465952564108433,0.2139215942844037,2.041236586683241,51.68920843830086
265,107,fit,1.0978573701833896,3.8667599730298723,19,19,0,1.025820132601657,1.7391153961691281,69,74,0.28197625279426575,0.3118494718464469,0.25866187,0.3112075084185368,0.2912948512664389,2.0765353858330005,0.01668927845469205,0.1592488402165272,3.4085931513218646
266,94,fit,1.0509383241600005,2.473698865638387,21,21,0,1.3895786300781945,0.1722756354960397,54,59,0.1864212304353714,0.19449860554470222,0.1909602,0.20854882667188163,0.12360126732182063,3.3376020755809357,0.03790429590007041,0.3616822127869314,10.390591194938585
267,102,fit,1.024002971272639,5.198547777094324,17,18,1,11.68460915814631,0.16531006846678542,66,84,0.26522377133369446,0.6934774611783318,0.1165636,0.14771037994953712,4.425556126328044,9.367821889541153,0.41841580910376924,3.992517262440546,90.75187301406159
268,115,fit,1.205748607323682,3.812891175799029,19,19,0,12.091998732047825,0.31944404033917617,77,96,0.34945517778396606,0.48143288286180475,0.0,0.07635686577796827,2.512138421860296,7.540016277602561,0.265970398031731,2.537885477402013,51.80230888042112
269,87,fit,1.0186649293996983,4.513107834314025,11,11,0,2.1761052815604396,0.047164586389380495,58,76,0.22218583524227142,0.4074650435664412,0.09696489,0.11902204218101614,1.8258931266052132,6.724499056910485,0.15479485434788032,1.4770501369072548,43.85020919890972
270,100,fit,1.1461822663374797,4.292019112722961,13,13,0,4.351725275953811,0.1256724757144475,68,87,0.2912440896034241,0.6058665721159135,0.24378178,0.20609497011673159,3.055509489354769,7.9778411370649485,0.29703392128151507,2.8342931419991895,68.577166774975
271,99,fit,1.1255318593017833,3.5210948815579566,17,17,0,0.3880541673408532,0.2079570052528795,64,66,0.2570880651473999,0.25552590047729506,0.093125805,0.07901958557414238,0.11369929313293621,0.28012419379826936,0.0031028005144458333,0.02960687513784192,0.7357757625012743
272,97,fit,1.0848175591986786,4.21331823549568,13,13,0,0.2729651197895679,0.09230987976766566,66,74,0.2661345899105072,0.3005987166627187,0.053812727,0.0,0.3496581258142164,2.218484441830484,0.01573194684710687,0.15011399663269914,3.891736418362865
273,113,fit,1.2671654792045017,3.316207875302928,16,16,0,16.447407303146445,0.13621067887413338,79,97,0.3478195369243622,0.2924753646417738,0.17903009,0.334871156946078,3.794964946493137,9.625861208483112,0.3973022466079508,3.7910519714499125,78.86116074841763
274,83,fit,1.0397093035394183,2.223011914999467,11,11,0,2.826590967768485,0.0782295859999451,54,72,0.18737047910690308,0.3714237146109645,0.0,0.0,1.793914911547576,7.590616468930777,0.19400665017714042,1.8512084940566833,69.2852143464254
275,101,fit,1.1921171559288726,2.8182492376808495,18,18,0,9.602301709638171,0.22746809344498214,64,83,0.2634686231613159,0.575019941405018,0.034662154,0.05892262261554436,3.088841382064521,8.33482921990938,0.3350973008447703,3.197493328671472,77.56714487512667
276,98,fit,1.1551868413637447,1.5014728767022607,19,19,0,9.688914870696918,0.3972187716529806,60,79,0.23588956892490387,0.5039047806302348,0.0,0.0,2.659817120220176,7.948869424390762,0.29060944607318157,2.772990897644862,70.54795228373429
277,96,fit,1.0763213032489465,3.20301732185088,18,19,1,1.0679504738254544,0.27489526872394515,59,70,0.22139966487884521,0.26035310215901364,0.0,0.0,0.46989272880482036,3.231435365379422,0.03460484314384171,0.3301988849603217,8.592591634982533
278,90,fit,1.0216625529460548,3.3754229123713815,18,18,0,13.195558426709487,0.2977903091806941,54,27,0.19456236064434052,0.07799635965875171,0.0,0.0,1.331354489157232,7.447282039863704,0.15471132965491893,1.4762531455622034,41.30587715500006
279,99,fit,1.1706936395121144,5.5492426434437645,13,13,0,5.71611921577266,0.18496551852430124,67,86,0.2829291820526123,0.579435993178444,0.27429327,0.31432341343516956,3.0333492172705427,8.803321201530952,0.3510755962928532,3.349957979893637,92.56584653610304
280,105,fit,1.0793116501271318,4.72098767931059,19,19,0,1.4899791821892994,0.28184963758159987,67,70,0.27291274070739746,0.26326635950583377,0.35435316,0.35456493682870177,0.4484880636653189,3.2296662083487218,0.030867773822692443,0.2945398265524088,7.202727092243349
281,107,fit,1.2405740836212678,4.302060130208068,13,13,0,0.6254171124382453,0.2194721610793706,75,79,0.3502195477485657,0.3523574447639695,0.15850762,0.2001967985729746,0.043002260082347345,2.3523969504376763,0.022685862488953122,0.21646815352054505,4.598968259403252
282,101,fit,1.310989471922511,5.310944229309882,9,9,0,3.1057774880190734,0.05776920877915837,74,92,0.34765294194221497,0.7750932939591992,0.1597175,0.1278072716131284,4.253906275174741,9.665496026394253,0.44116297196012855,4.209570343130998,97.24364130083109
283,95,fit,1.0881721820786263,3.7455614925583607,16,16,0,0.2320103644358116,0.13243948910456912,60,61,0.22550925612449646,0.2231239944105322,0.18124223,0.043184550268244706,0.09915907100346066,0.31892122656867866,0.0010048684225146276,0.009588439146131942,0.26436001493777267
284,104,fit,1.2117998051069117,4.198777396653809,13,13,0,0.6206345491121598,0.2127074593244943,73,78,0.3081416189670563,0.3156833975532582,0.23772459,0.3994718851915678,0.08222796915515503,3.2622238509264987,0.03553561473560195,0.33908029327864453,8.385066757829218
285,99,fit,1.1892605706989785,4.281480983788827,11,12,1,1.394571946664215,0.08376387299511606,69,87,0.30102500319480896,0.3475976450647535,0.2544179,0.33991451258783384,0.7051626108993424,4.869672226031804,0.07940281112973313,0.757660411543255,19.60258301926322
286,100,fit,1.168315374170438,3.616328004829499,12,12,0,0.41411444511767415,0.08036250945192862,70,70,0.3109586834907532,0.27082820546063646,0.26016355,0.35820123161120687,0.39470430437351955,1.028424219508904,0.01298192394447102,0.12387332008083034,3.2035268854485444
287,108,fit,1.2697934772748167,5.175752076163286,15,15,0,0.24807168103096272,0.19014158701718817,75,81,0.35539865493774414,0.3729051395065154,0.2159078,0.0839564498827246,0.16654094639690514,1.1772658159993579,0.0058931772443881125,0.0562326072937797,1.1205925386765936
288,97,fit,1.119522605195966,2.7174558393728145,17,17,0,6.200347910506364,0.31361930126860893,61,44,0.23316437005996704,0.1516524803112358,0.14423591,0.23700942797486768,0.8828527315637889,5.285246435788934,0.09904450382897553,0.945081143406255,24.705047936512706
