run_name,timestamp,settings.architecture,settings.batch_size,settings.contact_d0,settings.contact_tau,settings.curriculum_epochs,settings.dataset,settings.dt,settings.epochs,settings.gravity,settings.k_over_m,settings.latent_dim,settings.learning_rate,settings.loss_mode,settings.mass,settings.message_passing_layers,settings.multistep,settings.n_train,settings.nearest_neighbors,settings.nodes_per_edge,settings.noise_scale,settings.pos_history,settings.repeat_blocks,settings.rot_noise_scale,settings.scheduler,settings.test_range,settings.train_range,settings.use_drag_baseline,settings.use_wind,settings.val_range,settings.w_diss,settings.w_fluid_reg,settings.w_sparse,metrics.center_error,metrics.angle_error_deg,metrics.floor_penetration,metrics.center_error_std,metrics.angle_error_std,metrics.floor_penetration_std,metrics.phase_center_airborne,metrics.phase_center_contact,metrics.phase_center_settled,metrics.phase_angle_airborne,metrics.phase_angle_contact,metrics.phase_angle_settled,metrics.n_test,metrics.have_wrench_labels,metrics.force_contact_err_airborne,metrics.force_contact_true_airborne,metrics.force_fluid_err_airborne,metrics.force_fluid_true_airborne,metrics.force_contact_err_contact,metrics.force_contact_true_contact,metrics.force_fluid_err_contact,metrics.force_fluid_true_contact,metrics.force_contact_err_settled,metrics.force_contact_true_settled,metrics.force_fluid_err_settled,metrics.force_fluid_true_settled,metrics.force_contact_rms_true,metrics.force_contact_rms_err,metrics.force_contact_err_over_signal,metrics.force_contact_r2,metrics.force_fluid_rms_true,metrics.force_fluid_rms_err,metrics.force_fluid_err_over_signal,metrics.force_fluid_r2,settings.fix_mu,settings.learn_mu,settings.w_fluid_anchor,settings.w_fluid_smooth,settings.w_fluid_torque,metrics.recovered_mu,settings.w_fric_cone,settings.w_fric_dir,settings.w_fric_mag,settings.fix_k,settings.learn_k,metrics.impulse_timing_fraction,metrics.impulse_timing_fraction_std,metrics.impulse_E_frame_over_signal,metrics.impulse_E_frame_over_signal_std,metrics.impulse_E_total_over_signal,metrics.impulse_E_total_over_signal_std,metrics.impulse_n_traj,metrics.recovered_mu_ckpt,metrics.recovered_k_over_m,metrics.final_train_loss,metrics.final_train_loss_std,metrics.final_train_loss_n,metrics.best_val_loss,metrics.best_val_epoch,metrics.total_optimizer_steps,metrics.mu_final,metrics.mu_init,metrics.mu_drift,metrics.mu_tail_slope_per_1k_ep,metrics.k_final,metrics.k_init,metrics.k_drift,metrics.k_tail_slope_per_1k_ep,metrics.raw_diss,metrics.raw_fluid_anchor,metrics.raw_fluid_smooth,metrics.raw_fluid_torque,metrics.diag_align,metrics.diag_align_std,metrics.diag_misalign_deg,metrics.diag_n_epochs,metrics.diag_mu_implied,metrics.diag_mu_implied_std,metrics.diag_gate_frac,metrics.raw_fric_cone,metrics.raw_fric_dir,metrics.raw_fric_mag,metrics.mu_mode,metrics.k_mode,metrics.diag_cancel_slide,metrics.diag_cancel_static,settings.diag_align,settings.diag_align_std,settings.diag_cancel_slide,settings.diag_cancel_static,settings.diag_gate_frac,settings.diag_misalign_deg,settings.diag_mu_implied,settings.diag_mu_implied_std,settings.diag_n_epochs
FIN_Wind_Blind_W_0_3,9/14/2026 0:24,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/mojoco_paper_replica_0_wind,0.006756757,10000,None,0.0285,128,0.0001,accel,0.37,5,4,256,3,2,1.572e-05,3,1,None,None,454-568,0-256,FALSE,FALSE,284-454,0,,0,0.030569528,3.143311742758542,0.004861424,0.025409091868681028,6.787378632,0.000777686,0.000572964,0.026759757014939135,0.058521786787813265,0.036371459,2.9989775029713646,5.40141947,114,1,0.005422319,0,0.016369182616472244,0.005433832,0.5606660842895508,1.2367931604385376,0.19661422073841095,0.001496916,0.20365239679813385,1.008196473121643,0.19889631867408752,1.212168535857927e-05,0.7899587530168546,0.4781223229172933,0.6052497311933602,0.6336727628903651,0.001291902,0.141464025,109.50060988049489,-11989.38356,None,TRUE,0,0.03,,0.1444483995437622,1.5,6,1,None,FALSE,0.6135841007418767,0.095004123,0.38309873081085805,0.085100847,0.14193513971723876,0.020801984,114,0.1444483995437622,0.028500004,0.039995049,0.000460393,20,0.025279954883872587,4911,490150,0.1444483995437622,0.30064427852630615,-0.156195879,-0.000513499,,,,,,,,,0.9983059912919998,0.000277361,3.335467986936954,20,0.15360186919569968,0.002031744,0.7893035680055618,,,,,,0.014207621244713664,0.039815181773155926,0.9983059912919998,0.000277361,0.014207621244713664,0.039815181773155926,0.7893035680055618,3.335467986936954,0.15360186919569968,0.002031744,20
FIN_Wind_Blind_W_5_1,9/14/2026 0:27,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/mojoco_paper_replica_5_wind,0.006756757,10000,None,0.0285,128,0.0001,accel,0.37,5,4,256,3,2,1.572e-05,3,1,None,None,454-568,0-256,FALSE,FALSE,284-454,0,,0,0.15380668214505963,4.494571155623386,0.008972097,0.095555458,6.447519329235983,0.001172794,0.00151703,0.12845079122895472,0.2819989113593284,0.031807703679209355,4.359844001238806,7.492976300874535,114,1,0.005765144,0,0.036201645,0.030345089733600616,0.6036004424095154,1.2369046211242676,0.16717183589935303,0.024640783667564392,0.23041687905788422,1.007684588432312,0.2040245085954666,0.020596845,0.7867917587624821,0.5008211135953399,0.63653579,0.5948221882659374,0.018533345165745205,0.11677420056286864,6.3007621947655705,-38.69960423,None,TRUE,0,0.03,,0.14657941460609436,1.5,6,1,None,FALSE,0.6572704960929281,0.10932512735134577,0.40556159174421064,0.080821077,0.133187308,0.032656139,114,0.14657941460609436,0.028500004,0.043873846,0.000556176,20,0.1497655603377258,161,490150,0.14657941460609436,0.30056822299957275,-0.153988808,-0.000475058,,,,,,,,,0.9978379130363464,0.000452808,3.7683608995433007,20,0.15847137793898583,0.002932875,0.7757772862911224,,,,,,0.017477814760059118,0.076509812,0.9978379130363464,0.000452808,0.017477814760059118,0.076509812,0.7757772862911224,3.7683608995433007,0.15847137793898583,0.002932875,20
FIN_Wind_Blind_W_10_2,9/14/2026 0:36,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/mojoco_paper_replica_10_wind,0.006756757,10000,None,0.0285,128,0.0001,accel,0.37,5,4,256,3,2,1.572e-05,3,1,None,None,454-568,0-256,FALSE,FALSE,284-454,0,,0,0.7937564023100493,6.086404696891182,0.003257445,2.1769448682584858,10.72164680470419,0.000817571,0.004630854,0.642252584,1.5273012521106806,0.036888238,6.034873329756553,9.165073963,114,1,0.006090278,0,0.10875357687473297,0.10128206014633179,0.6039246320724487,1.2126494646072388,0.244506374,0.10186246037483215,0.2967440187931061,1.0127291679382324,0.2445712387561798,0.071144119,0.7891786603801416,0.515496846,0.6532067727349177,0.5733209120532335,0.07377889,0.16915994704282736,2.2927960336785254,-4.256913652,None,TRUE,0,0.03,,0.14725592732429504,1.5,6,1,None,FALSE,0.5725761034579973,0.13108299509105925,0.4251182968046918,0.095953001,0.17976177377192554,0.068619534,114,0.14725592732429504,0.028500004,0.055731333,0.000880442,20,0.5101997265701785,161,490150,0.14725592732429504,0.300906241,-0.153650314,-0.000301599,,,,,,,,,0.9971909999847413,0.000404077,4.295514748572487,20,0.16090820282697677,0.003219628,0.8252775400876999,,,,,,0.013973681163042784,0.058122995,0.9971909999847413,0.000404077,0.013973681163042784,0.058122995,0.8252775400876999,4.295514748572487,0.16090820282697677,0.003219628,20
FIN_Wind_Infer_W_20_1,9/14/2026 0:37,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/mojoco_paper_replica_20_wind,0.006756757,10000,None,0.0285,128,0.0001,accel,0.37,5,4,256,3,2,1.572e-05,3,1,None,None,454-568,0-256,FALSE,FALSE,284-454,0,,0,1.7687329690445934,9.314638906665015,0.004046356,3.503310909529379,12.268076691646892,0.000890318,0.006351395,1.5132390950201897,2.7301593742200305,0.037626577184644634,9.809158122,9.454819139,114,1,0.004322364,0,0.1757981777191162,0.3732699751853943,0.6693032383918762,1.1998437643051147,0.35045039653778076,0.33146438002586365,0.23920704424381256,1.0117281675338745,0.27664241194725037,0.08233574,0.822507402,0.5897777472658701,0.7170485588506109,0.48584136425026203,0.22760659127598504,0.22593223562783094,0.9926436416504131,0.014658601,None,TRUE,0.2,0.03,,0.15622253715991974,1.5,6,1,None,TRUE,0.6190820379943329,0.15153041821443947,0.4535341118705023,0.13492123427504646,0.18025397387864908,0.10580704833497136,114,0.15622253715991974,0.029084885492920876,0.22932621858709928,0.011782948909707814,20,1.4921820381984991,861,490150,0.15622253715991974,0.30044588446617126,-0.144223347,0.000297425,0.029084885492920876,0.028357247,0.000727639,2.482245666990893e-05,,,,,0.9764715641736984,0.026227357,12.453441296501254,20,0.19925735518336296,0.012329532063825114,0.9123428374528885,,,,,,0.014755458105355501,0.058790245,0.9764715641736984,0.026227357,0.014755458105355501,0.058790245,0.9123428374528885,12.453441296501254,0.19925735518336296,0.012329532063825114,20
FIN_Wind_Blind_W_5_2,9/14/2026 0:46,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/mojoco_paper_replica_5_wind,0.006756757,10000,None,0.0285,128,0.0001,accel,0.37,5,4,256,3,2,1.572e-05,3,1,None,None,454-568,0-256,FALSE,FALSE,284-454,0,,0,0.14641792957850716,3.679847824861083,0.003890111,0.09943079,6.302106992551569,0.000721274,0.001381809,0.12143291074684576,0.267364663,0.029004258,3.6849417357068313,6.004943599354248,114,1,0.004288143,0,0.032285697758197784,0.030345089733600616,0.5232490301132202,1.2369046211242676,0.18091510236263275,0.024640783667564392,0.11199437081813812,1.007684588432312,0.076535001,0.020596845,0.7867917587624821,0.46742969022793457,0.5940958138188164,0.6470501640029582,0.018533345165745205,0.16563853684006374,8.937325418522393,-78.87578564,None,TRUE,0,0.03,,0.14459647238254547,1.5,6,1,None,FALSE,0.6439297349971016,0.091125003,0.3384736735033428,0.08202984,0.11739538208716717,0.032213641,114,0.14459647238254547,0.028500004,0.043625593,0.000348704,20,0.14853195875116132,281,490150,0.14459647238254547,0.3011097311973572,-0.156513259,-0.000407947,,,,,,,,,0.9978513777256012,0.000331995,3.7566043664034985,20,0.1567666359245777,0.002446707,0.7774218529462814,,,,,,0.016563362954184414,0.057608977798372506,0.9978513777256012,0.000331995,0.016563362954184414,0.057608977798372506,0.7774218529462814,3.7566043664034985,0.1567666359245777,0.002446707,20
FIN_Wind_Blind_W_10_1,9/14/2026 1:07,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/mojoco_paper_replica_10_wind,0.006756757,10000,None,0.0285,128,0.0001,accel,0.37,5,4,256,3,2,1.572e-05,3,1,None,None,454-568,0-256,FALSE,FALSE,284-454,0,,0,0.7326631871493239,6.6561495985901145,0.006462965,1.5371018410776438,10.980101743587943,0.002582223,0.004637257,0.6428329608435824,1.147809691838364,0.03934342,6.835287285478492,7.237629206322912,114,1,0.005453965,0,0.10787975788116455,0.10128206014633179,0.6173831820487976,1.2126494646072388,0.22033366560935974,0.10186246037483215,0.24936538934707642,1.0127291679382324,0.20276382565498352,0.071144119,0.7891786603801416,0.5449105360569881,0.690478042,0.5232400737791572,0.07377889,0.14845855603597943,2.0122091215762627,-3.048985549,None,TRUE,0,0.03,,0.1473105400800705,1.5,6,1,None,FALSE,0.6038159800920088,0.12878055606804512,0.4270041910601359,0.08994213,0.16854784261065914,0.066792992,114,0.1473105400800705,0.028500004,0.055338719582223174,0.001108405,20,0.4795368891209364,161,490150,0.1473105400800705,0.300570548,-0.153260008,-0.000323804,,,,,,,,,0.9970297694206238,0.000583688,4.417130878986149,20,0.16425657421350479,0.003250673,0.8236238956451416,,,,,,0.016408653790131213,0.071636363,0.9970297694206238,0.000583688,0.016408653790131213,0.071636363,0.8236238956451416,4.417130878986149,0.16425657421350479,0.003250673,20
FIN_Wind_Infer_W_20_3,9/14/2026 1:21,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/mojoco_paper_replica_20_wind,0.006756757,10000,None,0.0285,128,0.0001,accel,0.37,5,4,256,3,2,1.572e-05,3,1,None,None,454-568,0-256,FALSE,FALSE,284-454,0,,0,1.704053262934873,8.374701564772087,0.005022976,3.3625592703575733,10.30068442882145,0.001106261,0.006020701,1.441978073107046,3.0464180012543998,0.044062074,8.383488511,13.73244993956316,114,1,0.004479961,0,0.1671213060617447,0.3732699751853943,0.704256535,1.1998437643051147,0.3429368734359741,0.33146438002586365,0.3092535138130188,1.0117281675338745,0.31390005350112915,0.08233574,0.822507402,0.6250900836696085,0.7599811042803627,0.4224287211368005,0.22760659127598504,0.22147722067192466,0.9730703290722007,0.053134134679319045,None,TRUE,0.2,0.03,,0.15816465020179749,1.5,6,1,None,TRUE,0.6510601948844806,0.13784246067243214,0.49058438807448024,0.11649565371753094,0.17692557665344852,0.094950039,114,0.15816465020179749,0.029178699478507042,0.22512376088725058,0.011523673474088466,20,1.373640284380492,701,490150,0.15816465020179749,0.30037781596183777,-0.142213166,0.000667203,0.029178699478507042,0.028356611728668213,0.000822088,2.0949686525906892e-05,,,,,0.9827550321817398,0.016853427988628218,10.656017454128534,20,0.20249622240662574,0.013485796578727803,0.9173664808273315,,,,,,0.012416962743736803,0.058413567,0.9827550321817398,0.016853427988628218,0.012416962743736803,0.058413567,0.9173664808273315,10.656017454128534,0.20249622240662574,0.013485796578727803,20
FIN_Wind_Infer_W_20_2,9/14/2026 1:54,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/mojoco_paper_replica_20_wind,0.006756757,10000,None,0.0285,128,0.0001,accel,0.37,5,4,256,3,2,1.572e-05,3,1,None,None,454-568,0-256,FALSE,FALSE,284-454,0,,0,1.8040361686756736,10.013642486511616,0.004039767,3.6961452435913693,12.94526134535981,0.001025207,0.007156348,1.5731012616633324,2.8161414840391705,0.044397226006195355,10.621448044452752,10.352137616170305,114,1,0.004810326,0,0.20426146686077118,0.3732699751853943,0.7023662328720093,1.1998437643051147,0.34993836283683777,0.33146438002586365,0.23689408600330353,1.0117281675338745,0.2723705470561981,0.08233574,0.822507402,0.6050788655269199,0.7356515747303243,0.4588167605967941,0.22760659127598504,0.22530944220326807,0.9899073701695592,0.020083398483987325,None,TRUE,0.2,0.03,,0.15855807065963745,1.5,6,1,None,TRUE,0.6083137966743778,0.13810131154653105,0.47481101770896594,0.12375473152024655,0.19064759519997382,0.093922333,114,0.15855807065963745,0.029134264215826988,0.22168133268703008,0.008315465,20,1.613268072,481,490150,0.15855807065963745,0.30062559247016907,-0.142067522,0.000379788,0.029134264215826988,0.028356809,0.000777455,1.3146710787130133e-05,,,,,0.9812488287687302,0.017660425089924853,11.113038084240447,20,0.20141968429088591,0.011877484564938983,0.918443763,,,,,,0.010922635,0.053436928801238535,0.9812488287687302,0.017660425089924853,0.010922635,0.053436928801238535,0.918443763,11.113038084240447,0.20141968429088591,0.011877484564938983,20
FIN_Paper_4_train_1,9/14/2026 2:27,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,0.006756757,60000,None,0.0285,128,0.0001,accel,0.37,5,4,4,3,2,1.572e-05,3,1,None,None,454-568,0-4,FALSE,TRUE,284-454,0,,0,0.22097588389327652,22.833035006857756,0.016246567,0.13335431923091481,22.874583644261005,0.029256807472003946,0.003588328,0.19609820857448013,0.4153116203583123,0.23443199877904072,23.263393312169793,32.45108885958529,114,0,,,,,,,,,,,,,,,,,,,,,None,TRUE,0.2,0.03,,0.14431488513946533,1.5,6,1,None,TRUE,,,,,,,,0.14431488513946533,0.00370239,0.10741519257426262,0.028540965,20,0.19469700245296254,28531,60000,0.14431488513946533,0.300029993,-0.155715108,0.000432699,0.00370239,0.028497163206338882,-0.024794774,-0.000365556,,,,,0.9850026160478592,0.002758795,9.935498389,20,0.19812321066856384,0.012641892606315035,0.8300925463438034,,,,,,0.014216974005103111,0.021129529271274806,0.9850026160478592,0.002758795,0.014216974005103111,0.021129529271274806,0.8300925463438034,9.935498389,0.19812321066856384,0.012641892606315035,20
FIN_Paper_4_train_2,9/14/2026 2:33,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,0.006756757,60000,None,0.0285,128,0.0001,accel,0.37,5,4,4,3,2,1.572e-05,3,1,None,None,454-568,8-Apr,FALSE,TRUE,284-454,0,,0,0.21732086024917008,20.86932166,0.031381684665360045,0.12397325022535176,21.705456397825866,0.04261263,0.00498958,0.19057541268697956,0.40059455477616246,0.24449794318292056,20.879629279437818,30.27587122038791,114,0,,,,,,,,,,,,,,,,,,,,,None,TRUE,0.2,0.03,,0.16025902330875397,1.5,6,1,None,TRUE,,,,,,,,0.16025902330875397,0.000988519,0.055802092,0.001927767,20,0.19211487358107288,11931,60000,0.16025902330875397,0.300029993,-0.13977097,0.000372787,0.000988519,0.028497163206338882,-0.027508645,-9.48E-05,,,,,0.992316049,0.000801225,7.107361380343064,20,0.2061995930969715,0.005306855,0.8119374722242355,,,,,,0.011799860373139381,0.011161454,0.992316049,0.000801225,0.011799860373139381,0.011161454,0.8119374722242355,7.107361380343064,0.2061995930969715,0.005306855,20
FIN_Paper_4_train_3,9/14/2026 2:49,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,0.006756757,60000,None,0.0285,128,0.0001,accel,0.37,5,4,4,3,2,1.572e-05,3,1,None,None,454-568,12-Aug,FALSE,TRUE,284-454,0,,0,0.2438942190063627,24.618021921107644,0.058529836,0.14089871332341716,22.93375709483302,0.055150167,0.003182372,0.22068336455706963,0.4367099220684746,0.19934967293630582,24.682324313280876,36.37766831381279,114,0,,,,,,,,,,,,,,,,,,,,,None,TRUE,0.2,0.03,,0.15987549722194672,1.5,6,1,None,TRUE,,,,,,,,0.15987549722194672,0.011150269769132137,0.071194811,0.002672009,20,0.22235337103552677,19271,60000,0.15987549722194672,0.300029993,-0.140154496,-0.000118667,0.011150269769132137,0.028497171,-0.017346901,-0.00053291,,,,,0.9919404178857804,0.000878527,7.279239528861942,20,0.20645027384161949,0.004233714,0.758385244,,,,,,0.015906172059476375,0.024936066754162312,0.9919404178857804,0.000878527,0.015906172059476375,0.024936066754162312,0.758385244,7.279239528861942,0.20645027384161949,0.004233714,20
FIN_Paper_16_train_3,9/14/2026 5:13,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,0.006756757,60000,None,0.0285,128,0.0001,accel,0.37,5,4,16,3,2,1.572e-05,3,1,None,None,454-568,32-48,FALSE,TRUE,284-454,0,,0,0.17192757209730253,14.962481741319623,0.017178275107749198,0.10982484222485461,13.996200092775664,0.007681595,0.001979949,0.14765281650123366,0.3314437195168514,0.19114891314660912,14.572894711243478,24.042808967201335,114,0,,,,,,,,,,,,,,,,,,,,,None,TRUE,0.2,0.03,,0.16041594743728638,1.5,6,1,None,TRUE,,,,,,,,0.16041594743728638,3.3988887935265666e-06,0.046468329,0.001105105,20,0.15671668366035996,3221,180100,0.16041594743728638,0.3001115620136261,-0.139695615,-9.45E-05,3.3988887935265666e-06,0.028497667983174324,-0.028494269,-1.66E-07,,,,,0.9942685514688492,0.000732078,6.137301727274514,20,0.19942111894488335,0.003487346,0.80307762,,,,,,0.015875418297946454,0.028599831648170947,0.9942685514688492,0.000732078,0.015875418297946454,0.028599831648170947,0.80307762,6.137301727274514,0.19942111894488335,0.003487346,20
FIN_Paper_16_train_1,9/14/2026 5:37,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,0.006756757,60000,None,0.0285,128,0.0001,accel,0.37,5,4,16,3,2,1.572e-05,3,1,None,None,454-568,0-16,FALSE,TRUE,284-454,0,,0,0.15932921655149312,16.886259589278907,0.009553507,0.10175997490778203,18.703353293376868,0.006835694,0.002088092,0.13849087510454028,0.30612498382106423,0.15428703823252707,16.32396771824151,27.245182156039956,114,0,,,,,,,,,,,,,,,,,,,,,None,TRUE,0.2,0.03,,0.15408803522586823,1.5,6,1,None,TRUE,,,,,,,,0.15408803522586823,3.5302527976455167e-06,0.054353394,0.002428463,20,0.14625384413144168,981,180100,0.15408803522586823,0.3001153767108917,-0.146027341,-3.18E-05,3.5302527976455167e-06,0.028493319,-0.028489788,-1.82E-07,,,,,0.9924130618572236,0.000870757,7.0622951699454966,20,0.19500827863812448,0.003901546,0.797987962,,,,,,0.016058334335684776,0.030866932,0.9924130618572236,0.000870757,0.016058334335684776,0.030866932,0.797987962,7.0622951699454966,0.19500827863812448,0.003901546,20
FIN_Paper_16_train_2,9/14/2026 6:09,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,0.006756757,60000,None,0.0285,128,0.0001,accel,0.37,5,4,16,3,2,1.572e-05,3,1,None,None,454-568,16-32,FALSE,TRUE,284-454,0,,0,0.1411960828853281,14.906364208773562,0.015372294531660276,0.085139233,13.800799733181977,0.007682666,0.001839787,0.12403959596300856,0.26791003738578995,0.12877398925657207,14.258115304143805,24.732708604712236,114,0,,,,,,,,,,,,,,,,,,,,,None,TRUE,0.2,0.03,,0.15264350175857544,1.5,6,1,None,TRUE,,,,,,,,0.15264350175857544,3.2502432532055536e-06,0.073731568,0.010184468,20,0.13386481864487423,4611,240000,0.15264350175857544,0.3001006543636322,-0.147457153,-0.000130883,3.2502432532055536e-06,0.028490349650382996,-0.028487099,-1.48E-07,,,,,0.9913355886936188,0.004425664,7.5478147976234204,20,0.19133612215518953,0.011560751878039505,0.7989512860774994,,,,,,0.014146428,0.028423468954861163,0.9913355886936188,0.004425664,0.014146428,0.028423468954861163,0.7989512860774994,7.5478147976234204,0.19133612215518953,0.011560751878039505,20
FIN_Paper_128_train_1,9/14/2026 9:31,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,0.006756757,20000,None,0.0285,128,0.0001,accel,0.37,5,4,128,3,2,1.572e-05,3,1,None,None,454-568,0-128,FALSE,TRUE,284-454,0,,0,0.089105612,9.170666566020564,0.013632330929108878,0.061863922,11.31714408044641,0.003881923,0.001341905,0.075175938,0.17759307990618572,0.1323435375559236,8.633328809549933,15.190163198008872,114,0,,,,,,,,,,,,,,,,,,,,,None,TRUE,0.2,0.03,,0.15529295802116394,1.5,6,1,None,TRUE,,,,,,,,0.15529295802116394,6.190674639583449e-07,0.057993143,0.000697199,20,0.079283444,4101,500100,0.15529295802116394,0.3004106879234314,-0.14511773,-0.000233786,6.190674639583449e-07,0.028426252,-0.028425633,-3.30E-08,,,,,0.9929903715848922,0.002339444,6.787957929396145,20,0.1903360292315483,0.005314516,0.7941181421279907,,,,,,0.014499458530917764,0.027800402,0.9929903715848922,0.002339444,0.014499458530917764,0.027800402,0.7941181421279907,6.787957929396145,0.1903360292315483,0.005314516,20
FIN_Paper_128_train_2,9/14/2026 9:36,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,0.006756757,20000,None,0.0285,128,0.0001,accel,0.37,5,4,128,3,2,1.572e-05,3,1,None,None,454-568,78-206,FALSE,TRUE,284-454,0,,0,0.09110208,9.839606139,0.013102605,0.058762612863090785,12.263577855356493,0.003945906,0.001397174,0.078976017,0.17028226455052695,0.11138244111694999,9.266479310236479,16.198115625402384,114,0,,,,,,,,,,,,,,,,,,,,,None,TRUE,0.2,0.03,,0.1548289954662323,1.5,6,1,None,TRUE,,,,,,,,0.1548289954662323,6.076137424315675e-07,0.055264753,0.000575582,20,0.083381756,6441,500100,0.1548289954662323,0.3003584146499634,-0.145529419,-0.000195601,6.076137424315675e-07,0.028423229232430458,-0.028422622,-3.23E-08,,,,,0.99322305,0.002519189,6.674217181784383,20,0.19065204933285712,0.005320015,0.782485494,,,,,,0.019770753011107443,0.045700797345489264,0.99322305,0.002519189,0.019770753011107443,0.045700797345489264,0.782485494,6.674217181784383,0.19065204933285712,0.005320015,20
FIN_Paper_64_train_1,9/14/2026 9:45,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,0.006756757,38000,None,0.0285,128,0.0001,accel,0.37,5,4,64,3,2,1.572e-05,3,1,None,None,454-568,0-64,FALSE,TRUE,284-454,0,,0,0.10891921345242545,11.143606543540955,0.013822485933799231,0.072605998,13.303053444623252,0.004086819,0.001717042,0.095251228,0.21316843300142832,0.14309493851688532,10.421183896692176,18.370845497700206,114,0,,,,,,,,,,,,,,,,,,,,,None,TRUE,0.2,0.03,,0.15637755393981934,1.5,6,1,None,TRUE,,,,,,,,0.15637755393981934,7.368362275883555e-07,0.05320039,0.00061917,20,0.098354245,2151,456100,0.15637755393981934,0.3003110885620117,-0.143933535,-0.000106962,7.368362275883555e-07,0.028522253036499023,-0.028521516,-2.59E-08,,,,,0.9943643718957901,0.001346414,6.085733981019296,20,0.1905351884663105,0.005595433,0.8044566333293914,,,,,,0.014093875512480735,0.025595712,0.9943643718957901,0.001346414,0.014093875512480735,0.025595712,0.8044566333293914,6.085733981019296,0.1905351884663105,0.005595433,20
FIN_Paper_64_train_2,9/14/2026 9:52,force,512,0.02,0.005,50,/storage/work/mby5170/Contact_GNN_From_Scratch/Mojoco_Contact_Wind_Estimation/data/tosses_processed,0.006756757,38000,None,0.0285,128,0.0001,accel,0.37,5,4,64,3,2,1.572e-05,3,1,None,None,454-568,64-128,FALSE,TRUE,284-454,0,,0,0.10369078078094804,11.094564682558962,0.014174366161521328,0.057843257,12.498267902593236,0.005039509,0.001446371,0.090350395,0.194635654,0.12579032765734974,10.609812156150216,18.417946400088177,114,0,,,,,,,,,,,,,,,,,,,,,None,TRUE,0.2,0.03,,0.15268513560295105,1.5,6,1,None,TRUE,,,,,,,,0.15268513560295105,5.251317247711995e-07,0.048498652,0.000574424,20,0.095548375,2501,494000,0.15268513560295105,0.30034804344177246,-0.147662908,-0.000144331,5.251317247711995e-07,0.028521681,-0.028521156,-1.57E-08,,,,,0.993850052,0.001803397,6.357643402754344,20,0.18951525241136552,0.005543592,0.7791349947452545,,,,,,0.01722142,0.038496233,0.993850052,0.001803397,0.01722142,0.038496233,0.7791349947452545,6.357643402754344,0.18951525241136552,0.005543592,20
