idx,T,quality,v0,w0,tc_real,tc_twin,dtc,air_com_dev_mm,air_ang_dev_deg,contact_frames_real,contact_frames_twin,stop_dist_real,stop_dist_twin,e_z_real,e_z_twin,rest_offset_w,wind_mag,wind_offset_m,wind_offset_w,wind_offset_pct
18,104,fit,1.1198612623814015,4.0674706097623545,15,15,0,20.659821160889038,0.23875057925410711,70,89,0.30114123225212097,0.9304357306712475,0.10895351,0.11061672794656952,7.675079950095812,13.152983510932085,0.8231426793219184,7.8544148790259385,175.8794761525684
19,112,fit,1.2068144194819679,5.114613406358618,16,16,0,60.35084575988035,0.5266936628972392,78,96,0.35990622639656067,1.609231953788062,0.074919954,0.008717266006922157,18.886009301135584,19.48314337492695,2.0186267197510595,19.261705341136064,356.59518280534604
20,111,fit,1.1533922778341785,4.583609570289716,15,16,1,35.88362894498439,0.12597793577079058,78,95,0.35472023487091064,1.4953319661618913,0.008177728,0.14769224987840876,14.297345052789671,16.91352366144072,1.5425546558428924,14.719032975600118,278.30259775996376
21,97,fit,1.1109953247890252,4.610098476690849,15,15,0,12.30612990060631,0.9965005536113526,63,82,0.2618328630924225,0.8108241521347094,0.22496636,0.2886596065318589,5.385484743323597,11.041244876041565,0.5522848368003771,5.269893480919628,134.87985271802378
22,99,fit,1.1072633927402975,3.13359261347517,10,10,0,2.0477402233358672,0.028252590930257858,69,38,0.27528083324432373,0.12936880697312822,0.0,0.132643376580551,1.4150741472661683,5.159926607792563,0.09668149305889563,0.9225333307146529,29.885830034682012
23,96,fit,1.0364965881890906,5.168847615590887,14,14,0,4.5537270323594115,0.15189752032756862,63,57,0.2276235818862915,0.17525899915951998,0.23864686,0.39294370998168426,0.8219194670696741,5.855152646071283,0.11454393629998144,1.0929764914120366,30.289364672255196
24,105,fit,1.23300746734812,3.9446184244075977,11,11,0,17.86946546619591,0.06358854746356116,76,94,0.3339241147041321,1.7773939752823802,0.2918901,0.35282303885568034,14.993244197158836,17.44195874111306,1.5233030625113566,14.535334565948059,343.44849389707264
25,107,fit,1.1332289935238746,3.957914032703484,16,16,0,0.5430946430128175,0.44098759521845987,72,63,0.30060192942619324,0.23974827718065436,0.07344079,0.0,0.61435899730669,0.664258714712066,0.0028419704497560107,0.027118038642710025,0.7116001937265515
26,103,fit,1.1779252162124543,1.592642170314479,17,17,0,33.721320089361136,0.0337825569751973,67,86,0.27189919352531433,0.4121887929886644,0.13090037,0.0887853657758925,6.540114677362094,13.258597788487307,0.6700337236083413,6.393451561148295,159.5068239095668
27,110,fit,1.2249530563978375,3.561751408525402,15,15,0,2.7097525660767032,0.14795720782838515,77,81,0.34328630566596985,0.3513994753165641,0.014559249,0.0,0.6405018696530603,4.371820911230575,0.06584610812099072,0.6283025584063999,13.201376120479287
28,105,fit,1.1023301198345004,3.0641474026919613,15,15,0,0.3981400432609341,0.7492040424180616,72,74,0.2864900827407837,0.30204717697993794,0.21555296,0.23069983057084453,0.5387660284728145,0.1970209843738742,0.0004445846413886737,0.004242219860578948,0.09849555739168693
29,107,fit,1.2491906502057413,2.58570671033176,16,16,0,56.48377840253575,0.13304486779648944,72,91,0.33909931778907776,1.647114921251702,0.23848513,0.0,17.557110304590655,19.35731854971205,1.8123307759459975,17.293232594904556,394.0850164481604
30,93,fit,1.0812638674079962,7.499074566926833,15,15,0,1.0231919824942064,0.18980779396139968,58,60,0.21137849986553192,0.21078222853794892,0.1604408,0.30499466555901283,0.044148338343696414,2.1349945058012745,0.010638168377550569,0.10150924024380313,3.0364503972359307
31,111,fit,1.2722511195594275,3.710826569835496,14,14,0,43.17929349713863,0.12219948092791072,78,97,0.3596530854701996,2.0627771297038864,0.31765443,0.1911407714488661,20.3427173247956,19.840167404107316,2.0948513727052505,19.989039815889793,437.7988142491789
32,93,fit,1.0943040421990906,2.5268988601943505,18,18,0,58.261890378914956,0.0748912947852106,56,75,0.21801342070102692,0.7543240912240365,0.0,0.0,9.708965518192228,16.856731648399503,1.0232117265162226,9.763470672864718,268.09893012388665
33,116,fit,1.1863402179405582,5.789709392509369,14,14,0,44.9247365808124,0.11112421923138041,83,102,0.39092013239860535,1.592445824710012,0.0,0.0,19.28634591308129,19.335001652280944,2.0046947547152434,19.128766743466063,396.00772011997213
34,91,fit,1.1140369545761641,3.4586693327146367,13,13,0,10.012570747447501,0.10419920192484709,60,78,0.23872195184230804,0.21681179988262045,0.19785726,0.13926006788911455,2.228748706313086,9.547617692313562,0.25443240572800113,2.4277901309923773,67.73510942223383
35,92,fit,1.051560133183086,4.223780842508087,12,12,0,26.909153415129403,0.03577624385847543,61,80,0.225594162940979,1.6842067191344243,0.3024692,0.3087056287012481,14.421786756541664,19.44673488658144,1.4830664755596625,14.151397667554031,394.91704916336283
36,101,fit,1.1418800964507936,2.0170794368385523,19,19,0,49.12282284265705,0.43576413656933083,64,82,0.2574159502983093,0.5333983739270203,0.0,0.0,7.599284584007782,14.404809759560287,0.779332045802941,7.43637448285249,188.9656196156726
37,120,fit,1.2993600090247528,2.632007191463091,23,23,0,41.85265897116587,0.4107514001495982,77,97,0.34541216492652893,1.165699749417166,0.20697261,0.3475874597256517,8.911894675761936,12.38679164390719,0.9805845059916921,9.356722385416909,187.83877340499077
38,110,fit,1.156305914963228,4.622235004007164,15,15,0,51.883336014662014,0.04363442953314784,75,95,0.3159308433532715,1.8061723550797812,0.0067206775,0.0395124720305195,19.197202553844715,19.86501065066182,2.0049935697802326,19.131618032254128,441.00296868712024
39,101,fit,1.2967507356028085,1.3986934009209726,14,15,1,18.881360477936177,0.209337730065847,68,86,0.3006303608417511,0.4592388769140359,0.15890956,0.142711182235944,5.649356376553282,12.14879511526325,0.5964945018547924,5.691741429912141,123.07844893914407
40,101,fit,1.2047288436669652,4.27095049214033,14,14,0,36.51436258849225,0.1050101114748314,69,87,0.2951063811779022,2.06883473922466,0.2944967,0.46823792290062693,17.53193126868481,19.553723504836103,1.8419830456389037,17.576174099607858,419.8741236155779
41,94,fit,1.0538224688283295,3.8283635076789104,15,15,0,0.997522734661674,0.08611024447056613,61,79,0.23761756718158722,0.2896388005382761,0.2683707,0.39314858274817105,0.5075404208347559,3.7052474386863183,0.04429764181031517,0.42268742185415237,11.24516691157043
42,107,fit,1.1769833011366564,6.0066014196465956,14,14,0,0.5406593583400533,0.13759812947971964,75,93,0.34134581685066223,0.4682692085997113,0.0,0.0,1.2149534540045728,2.3706115448073706,0.021040568800305613,0.20076878626245812,3.618929027172057
43,97,fit,1.1139197440713615,2.724635158825584,21,21,0,8.49893014956967,0.1410539071971741,58,40,0.2173788994550705,0.12732216467253152,0.07510351,0.0,0.9714101384186438,4.673087254303824,0.08972165498763968,0.8561226620957983,22.12395006563169
44,98,fit,1.1085902323243808,3.732392083443043,15,15,0,43.2236825334195,0.37529234927177474,64,83,0.2548392713069916,1.0852710806860786,0.27519,0.20888591773390203,12.210444339225301,17.741324515616533,1.3085406829371247,12.486075218865693,315.0987045285041
45,109,fit,1.0461741526767152,6.51769308229359,14,14,0,36.97605779997851,0.16450980905700033,77,95,0.3313712179660797,2.029553911217194,0.0,0.0,18.527271733777194,19.02187439839039,1.941785286587548,18.52848555904149,416.540196098919
46,100,fit,0.9884095993822631,4.027738612451261,16,16,0,15.89742171509709,6.087133872942924,65,84,0.2643054723739624,0.3330026263907199,0.25547045,0.30191917949195485,3.5145850820783946,9.51965056493189,0.36083101229062947,3.4430440104067697,97.6103764779573
47,103,fit,1.1716584745667646,3.8349446182902334,18,18,0,42.19502753816938,0.5172772115417487,66,85,0.28176388144493103,0.9477771820051211,0.120145634,0.0,9.2861286970256,14.649119581639527,0.9442316461205611,9.009843951532071,173.71155177011056
48,98,fit,1.20104456349758,5.077243760323339,11,11,0,14.338546109279326,0.07758351749268273,69,87,0.3133154511451721,0.4243911079445683,0.090483114,0.15599774769068492,6.321728840305214,13.809994832658731,0.6935542452680454,6.617884019733258,153.33982232581124
49,107,fit,1.1842905386088667,4.811368045683692,15,15,0,9.446330475737579,0.1405630001204767,73,36,0.3152022957801819,0.11040107488215013,0.27980366,0.36362496333795064,2.058171401975163,7.522064309317361,0.22262642062690888,2.124297906745314,46.93136591414973
50,96,fit,1.1633787895197143,5.856899681020988,14,14,0,40.89605991463745,0.12793822919542966,63,82,0.25745686888694763,1.083294500521767,0.1963673,0.3262703658468188,12.690476672592794,18.645377906051035,1.3333679639260556,12.722976755019614,336.08652585649395
51,105,fit,1.0317740128088562,9.335386400144177,6,6,0,1.8957895362168091,0.025171393633090455,80,99,0.34444084763526917,0.8121205186950247,0.0,0.0,5.287689141172429,11.229581575972702,0.5963260316628866,5.69013388991304,172.68664521200608
52,99,fit,1.0582551652679184,2.9604362087952536,18,18,0,12.896952043955519,0.09032555227871468,63,34,0.23153208196163177,0.09142610520593693,0.16320841,0.251153058215665,1.532106217576931,7.2808573867236674,0.16249309979171925,1.5505066774019012,40.558002829065735
53,96,fit,1.0802632185578414,4.099613054261495,15,15,0,10.728962807082315,0.07102801541539717,63,81,0.25687316060066223,0.45637685963665486,0.35118935,0.3660524945517026,3.1030700943614713,9.449111529872045,0.3020970127128853,2.8826050831382184,81.64868639562451
54,93,fit,1.1431918526962268,4.466051406021348,11,11,0,16.527915797196886,0.09617506400961504,64,82,0.24739007651805878,1.2019573282217157,0.15254961,0.0853586103871492,10.362766484217108,16.412526981848572,1.0874420311678494,10.376355259235204,313.21739761503306
55,86,fit,1.024428973560522,2.0820159053672094,16,16,0,30.9585517420784,0.06065385824300721,52,70,0.18463930487632751,0.32385978609461197,0.0,0.0,4.904813130963241,13.733730626051516,0.5186454966823646,4.948907411091265,157.50944673864709
56,94,fit,1.1160650942629387,3.5280112486505186,15,15,0,24.819159994156916,2.116435995179541,61,79,0.2542005479335785,1.22842594345176,0.14538994,0.20029003484062297,9.573885392926934,15.294326952112662,1.0121472923220343,9.657894010706434,267.9870402050017
57,103,fit,1.1726356299641139,3.4977756425974125,13,13,0,9.966754376667579,0.041344458677779784,71,90,0.29864346981048584,0.7438776685798617,0.0,0.0,5.139380308567275,10.907115502003023,0.5447268269744564,5.1977750665501565,137.91274725578717
58,100,fit,1.1440640616911029,4.32188242542826,11,11,0,2.507985487481863,0.0986150468192998,70,67,0.28340575098991394,0.23116346095332702,0.33187464,0.3789949012499637,1.005502282607707,5.666863614915468,0.09659867082429542,0.9217430422165593,25.184163957421934
59,109,fit,1.1673629142432853,4.613130620421583,19,19,0,23.074779996297387,0.21597717493215818,72,90,0.2986084222793579,0.8658443244653518,0.28379974,0.24689730705678128,6.518937804785605,11.107106286719926,0.6503599828102281,6.205725026815154,122.06903920956897
60,109,fit,1.1731080174895274,3.8030900710249638,14,14,0,8.791489328808272,0.18316025192134303,75,95,0.3183061182498932,0.7731792145498821,0.24997516,0.19252809243991018,4.701048495273975,9.793244403995043,0.5200625575527433,4.962428984281901,124.35916686340641
61,104,fit,1.1568794803643132,4.247937422524704,14,14,0,39.19032181479338,0.15398295610941526,71,90,0.28437772393226624,1.4228530815582365,0.26030034,0.14844972350046468,15.024420669566636,18.424961683219028,1.5817138031663385,15.092688961510863,392.05869214298633
62,106,fit,1.2874907997746283,3.3409104055059977,8,8,0,2.150510648332956,0.18902575395215482,79,98,0.3779212236404419,0.8059471589256242,0.13424656,0.3280384875695322,4.203868711336404,9.28285969574689,0.4511305361333489,4.3046806882953135,100.6347555674134
63,129,fit,1.2316117453362203,4.278929976828877,24,25,1,58.79289303276068,0.28616434713102035,85,104,0.39965054392814636,1.8761049877992875,0.084476195,0.0,14.862480218924729,14.497086245641798,1.4599244595403689,13.930576904011152,198.7311540056791
64,94,fit,1.0953881085582093,2.1709876213127517,18,18,0,9.101070193460364,0.3244245759758194,58,76,0.2171909213066101,0.3935995973360463,0.027715873,0.0166611331256258,2.1069297955994863,7.494724814613821,0.20847307960015557,1.989246942749576,54.261153444732166
65,92,fit,1.1283670761981484,3.0981908070716457,15,15,0,12.55307175842887,0.3140488297756666,59,77,0.23199637234210968,0.15560937294390767,0.0,0.0,2.074281470654727,9.01533362072332,0.22090400953907247,2.107862686441531,59.40289799020383
66,111,fit,1.146587846960403,3.0006856072325823,13,13,0,9.324877338289161,0.0957119775065894,79,98,0.28316763043403625,0.9216015970644221,0.19927458,0.15695793975565095,6.574653540461107,10.973175175939492,0.6869170552254695,6.554552053678144,178.99058836518984
67,99,fit,1.148097211155367,2.929429522668411,17,17,0,25.423896946454615,0.33690137522597235,65,82,0.26332345604896545,0.525243274939971,0.0,0.0,5.177378694818819,12.046769831026998,0.5536903246830934,5.283304624838678,134.6653875148496
68,90,fit,1.0247877353034052,3.0664947016778057,13,13,0,14.764652301559263,0.1001813664456577,58,77,0.21796637773513794,0.6591195788505485,0.15987691,0.14476331906867548,5.466906278151386,12.822191948901638,0.5609252675401739,5.3523403391237965,166.1796971586548
69,99,fit,1.1021548857278833,2.85383874336586,21,21,0,37.93106430694938,0.2969806424085241,59,78,0.22696039080619812,0.2728165692243325,0.0,0.0,4.417660608002187,11.262043539185004,0.45349850995347724,4.327275858334707,113.98415459623449
70,116,fit,1.0232970106756654,0.47461976504156456,21,21,0,14.012766973219255,0.23752837278768593,77,45,0.3287889063358307,0.19180663155744923,0.0,0.0,1.4838154935022059,6.355887767614119,0.25026447846071564,2.3880198326404165,40.227265712671134
71,107,fit,0.9878906284495405,4.72642180599078,16,16,0,53.96947587925817,0.20385404613208205,72,91,0.23090748488903046,1.456101416065783,0.22430255,0.16745010810581776,16.174228255313434,18.632173719394633,1.6871872165103832,16.099114661358616,445.080555932295
72,102,fit,1.1365742732935187,2.8602338515597037,20,20,0,12.291463834281977,0.3192857084119232,63,33,0.24736909568309784,0.10576897564026988,0.026399886,0.0,1.4963164767313073,6.210281295809352,0.14551159228510369,1.3884693920334321,34.07641798820009
73,98,fit,1.1974167044172825,3.411154635804437,17,17,0,33.401333027175504,0.11368086682162373,63,81,0.26198673248291016,0.7693819166740201,0.08436871,0.10807358980739143,7.351909646020553,13.912534492502576,0.7774511897434236,7.418427383047935,181.6481839328711
74,105,fit,1.2504920952600274,3.876831220741934,14,14,0,31.74981778315106,0.13844042808233922,72,91,0.3208972215652466,1.6903686924178423,0.0,0.0,14.778547256040945,17.663019518953707,1.526453012127989,14.56539133709913,320.13468445823975
75,100,fit,1.0605938268605963,5.194314811576786,18,18,0,65.32385352040276,0.15788879761001906,63,82,0.24242925643920898,1.7586251432978868,0.2490876,0.27776473757511105,16.415344891893575,19.409591980301993,1.7274898771129188,16.483682033520218,455.45451211565177
76,93,fit,1.1517734467697824,4.4560065643179145,9,9,0,10.555938680281729,0.0687324602342536,66,84,0.2839421033859253,1.4586787122197922,0.268148,0.24651783207067102,11.506672294069135,17.05228169739719,1.2179037802842707,11.621219277521666,344.13738798932604
77,109,fit,1.257017349904867,5.183963404954346,11,12,1,8.861047625847613,0.07575147490601407,78,97,0.38417455554008484,0.33194530183406445,0.34995744,0.3586929041494627,4.37162813765493,10.769274909963613,0.44781625560172134,4.273055874062226,94.14128957188616
78,98,fit,1.1871861799067356,8.156857670808275,8,8,0,7.125037940379688,0.03355465560394328,72,90,0.3140000104904175,0.4962587310615503,0.1350605,0.24143518070548045,6.551425819472386,13.904127073935879,0.6594911058182046,6.2928540631508065,177.49435895179573
79,96,fit,1.107451068780589,3.8242547944305496,14,14,0,1.842268650329067,0.3545067976651263,63,76,0.25008273124694824,0.2877747692808848,0.12801367,0.10793213915206382,0.5254761582943859,4.379117015228856,0.061630281947610256,0.588075209423762,16.277622506855874
80,108,fit,1.1441545403055735,4.6933689073399325,18,19,1,32.46588580659362,1.225974612723055,72,89,0.3018993139266968,0.586237912492112,0.25283462,0.21697730256978226,7.276523412005175,12.383658330044137,0.7216454232664813,6.885929611321386,152.28833345846806
81,96,fit,1.0282140608798267,4.819596767282451,14,14,0,36.53804715846914,0.1825779757266299,63,82,0.2478310614824295,1.7423060406918125,0.2983442,0.14835938101423077,15.345276989577172,19.14721325295927,1.5652221288794952,14.935325657247091,408.4001550389951
82,98,fit,1.1200276710870567,1.548567437264247,25,25,0,40.54798862849002,0.459629717016759,55,73,0.2034716159105301,0.7143382404883762,0.19680111,0.25732943967520916,5.520704681201296,11.328981872595438,0.5836887543607037,5.569549182831142,138.12988761354697
83,96,fit,1.017378224416585,4.565716708766947,20,20,0,37.58440553451574,1.1340820868779362,58,76,0.2127426117658615,0.9888322097743605,0.17853124,0.3158382413562622,8.00207211808204,13.742630774265976,0.8199554690119936,7.8240025669083355,198.4981739408496
84,120,fit,1.2085809506764846,3.144343791940508,18,18,0,9.490537786739834,0.21339781391758905,83,102,0.39250946044921875,0.7372627106197666,0.027952626,0.0,3.682079374516186,7.862838751631639,0.3849240508890507,3.6729394168802543,68.10062016844759
85,98,fit,1.1499987395188416,5.861429242302061,14,14,0,0.7377401357355684,0.183386057308332,66,75,0.27718284726142883,0.3239840519308772,0.18553689,0.12031141986459329,0.45386245367708067,1.6908484595726063,0.008698432243512402,0.08300030766710306,1.878416333894378
86,96,fit,1.05001795930007,3.4711797077217947,19,19,0,0.5858185056811164,0.33009523061806706,60,57,0.2345188707113266,0.20268093369037668,0.0,0.0,0.3286076995934398,0.42661094431982116,0.0035317234621990317,0.03369965135686099,0.9161290712761276
87,104,fit,1.2330559155516652,3.1637627172509846,15,15,0,39.87790464522588,0.16560300053729413,70,89,0.3155215084552765,2.0245466192478103,0.10723839,0.08811681809459584,17.186750819595467,18.95412830979446,1.8275579206251662,17.438529776957694,432.85028293703033
88,98,fit,1.1785323585461267,2.4073951603885573,13,13,0,2.4714159557470388,0.17939294780906836,66,60,0.2835600972175598,0.2436732345473534,0.07839246,0.17205193717627099,0.4469339669189837,4.035188176959887,0.09839050317341859,0.9388406791356735,20.747422022882557
89,100,fit,1.1904658775702466,1.8747676098798223,15,16,1,24.81352266357228,0.20035489191066394,67,84,0.2919447422027588,0.8644052536845159,0.0662308,0.0,8.015499992911348,13.746467089458328,0.842230303582862,8.036548698309751,177.5989503398214
90,97,fit,1.2920657778657354,4.390311273387328,6,6,0,0.7221693742052764,0.02721305889346599,73,91,0.34540849924087524,0.6146513885109088,0.0,0.0,2.5948132873132344,7.851947321950516,0.2763874995533961,2.6372853010820236,68.71664412715575
91,103,fit,1.1916757260264081,2.2545020810712697,24,24,0,2.293312309023838,0.1615061431897131,61,56,0.24060168862342834,0.20144446187506648,0.036569465,0.0,0.39406570183417894,1.6333955690357755,0.020660441144528325,0.1971416139745069,4.524929688489437
92,107,fit,1.1639147454545669,6.168156480063085,16,16,0,40.27658729104952,0.24075267363037312,73,91,0.3221352696418762,1.9260299398842773,0.0,0.0,15.899755374655916,17.768876915658833,1.633324066052661,15.585153302029207,315.96102685756364
93,97,fit,1.07357044190817,3.426044184197474,19,19,0,2.943708280851416,0.13335212825583415,59,49,0.2265939563512802,0.16570175209873925,0.001410076,0.0,0.6136454641226409,2.7661413708429303,0.045808810759632244,0.4371069728972542,11.760312641341939
94,98,fit,1.2052378829033104,3.553246830722848,13,13,0,14.462418872698525,0.09326766939972948,67,85,0.28759780526161194,0.2871704143181281,0.14927827,0.014246152855265953,4.141079246274153,11.474790010388567,0.44061986795659147,4.204388053020911,105.3972489176567
95,106,fit,1.1478675716713218,2.496386229215596,19,19,0,9.60760677294257,0.5477192865610224,66,41,0.26108887791633606,0.13231103420751467,0.015153091,0.0,1.4372899457655088,5.977880726190329,0.11562024320360272,1.1032465954542243,28.37687483571258
96,100,fit,1.2498024864195787,2.1540408336619064,14,14,0,38.17342294672417,0.0676607473025446,68,86,0.2959176301956177,1.3622154383669498,0.0,0.0,13.765637396421528,18.358357129844734,1.4385151823318392,13.726289907746557,338.4268537803516
97,103,fit,1.1357890179299883,5.032065170673433,19,19,0,11.918229115187685,0.31245887969993685,66,59,0.274862676858902,0.20086090057720743,0.20005718,0.17568131696708256,1.2645170227478488,6.979313903313568,0.1691835325612152,1.61434668474442,34.80095811786177
98,102,fit,1.2213849739933675,5.661981031354807,9,9,0,1.3984668228376664,0.033900851831387795,76,56,0.34798166155815125,0.23184631529517,0.29914907,0.3968287249567464,1.17817496318364,4.669065334214978,0.11297979140762739,1.0780514447292688,26.051964337813725
99,112,fit,1.3304772403590515,4.479864803858675,5,5,0,3.226540316064221,0.016005572271018696,88,107,0.4277842342853546,1.6048260611043719,0.0,0.0,14.894285602371296,17.324906504787943,1.5345789292044014,14.642928713782455,305.88123014408666
100,116,fit,1.048552371804086,5.855753705001037,16,16,0,22.582855428453293,0.16033266234275048,80,100,0.3473624587059021,0.772755170258858,0.1531031,0.022753967788998356,7.4731318854395985,11.949716528671901,0.7838941281988907,7.479905803424529,154.9100975088593
101,103,fit,1.2079885663630403,5.1103074282125736,8,9,1,7.690590850670953,0.047189759283628466,76,94,0.3383234143257141,1.707270129981775,0.18390651,0.32944051147140174,13.344409769461725,16.72555552584482,1.418099135288092,13.531480298550496,357.7898527738903
102,95,fit,1.103505341334137,3.3529896965397334,18,19,1,13.92048909321302,0.2021812669828976,59,76,0.2308068573474884,0.17860905768012658,0.0,0.0,1.6673911493991567,8.049728026435702,0.20040705998897929,1.9122811067650693,48.0020355212328
103,114,fit,1.238920236431987,4.222045979252412,20,20,0,55.79281405244338,0.30238666310328616,75,94,0.33846405148506165,1.363493587317372,0.32494307,0.419127965726057,12.6886965297201,15.618186883775259,1.3336585049148386,12.725749092698841,265.3687803646879
104,105,fit,1.2052177128749189,3.939620494074746,19,19,0,1.5831313713099922,0.4535007200219607,68,65,0.2815135419368744,0.25364131933109146,0.20613468,0.26674684165083196,0.3085424582274794,1.5721865608139214,0.02447715510640881,0.23356064032832832,5.12930805643169
105,106,fit,1.2477165054116,3.2861147949776646,16,16,0,1.460410753943909,0.22302541548782712,72,69,0.3198355436325073,0.28823012788708335,0.19765395,0.006964669329979691,0.3861412609301805,2.4583516474014093,0.028311536531795196,0.2701482493491908,6.034779537011813
106,101,fit,1.1445912919028312,1.656408040678447,15,15,0,11.679997063473545,0.09908138186976752,67,86,0.27019497752189636,0.6343601086194384,0.0,0.0,4.129553839796799,10.120322897314539,0.4536379321072281,4.328606222397214,118.98064447747778
107,101,fit,1.1152536885098587,3.6161795463226096,15,15,0,16.06327723737822,0.177816382299299,67,86,0.27776795625686646,0.9355907209862263,0.30294767,0.42151762161056006,6.6986395424074665,12.271861784018968,0.7288959877277204,6.955114386714889,192.04136217723342
108,117,fit,1.1791345080164601,5.316997403610506,14,14,0,0.6170607808032972,0.19136829786737014,83,77,0.3483065962791443,0.3468494294848254,0.05910349,0.0013931664887394312,0.2115781234840229,1.2089006227601398,0.02205314311118715,0.21043075487774,4.303389227430602
109,122,fit,1.2554296177933828,4.809865003681238,10,10,0,14.745071999364786,0.07794191428824733,93,112,0.43639838695526123,2.188441572136725,0.19121492,0.001873830076582367,18.11782021580847,17.34047815290558,1.9062097003397434,18.189023858203658,377.35611556360357
