idx,T,quality,v0,w0,tc_real,tc_twin,dtc,air_com_dev_mm,air_ang_dev_deg,contact_frames_real,contact_frames_twin,stop_dist_real,stop_dist_twin,e_z_real,e_z_twin,rest_offset_w,wind_mag,wind_offset_m,wind_offset_w,wind_offset_pct
382,100,fit,1.053760004623499,3.1938464037423864,20,20,0,1.8968845569766564,4.793467857590103,61,60,0.2339777946472168,0.2129495946239995,0.09267977,0.16266643830908004,0.2766709348658449,2.2640110624247187,0.01565526004836774,0.1493822523699212,4.0148762484305625
383,98,fit,1.0534990631179812,5.268051041582189,18,18,0,0.7198609894773508,0.23437693645991886,61,74,0.23647649586200714,0.3028196321907136,0.25131735,0.26471185960119775,0.6327728673629384,0.05682288013130455,0.0003582574776925357,0.0034184873825623633,0.07555401579874907
384,91,fit,0.8930694716572184,4.637626524484909,19,19,0,1.4941801159024617,1.335252953504063,53,52,0.17516876757144928,0.16737360418957067,0.11775547,0.0,0.11387193332581051,0.4217905159844008,0.001961296746779978,0.018714663614312767,0.5791342383325199
385,94,fit,1.1539084488140445,3.3348481129282974,14,14,0,0.23247564574653012,0.09062804513902865,61,61,0.24071365594863892,0.22838552772615114,0.0,0.0,0.13282866086972436,0.06977359431514633,0.0004643321285321883,0.0044306500814140105,0.12553819138310784
386,103,fit,1.1486489862607485,4.727692594114088,19,19,0,1.3563662973481598,0.22595963090804355,66,68,0.2685161828994751,0.2704173610038487,0.30425495,0.35031627138930505,0.036771078261098114,1.706173082150074,0.017860912119043327,0.17042855075423022,3.8203225231057076
387,92,fit,1.0700900168275702,4.7866739437207,12,12,0,0.5105934363695449,0.10362532740924349,63,58,0.2519139051437378,0.20712979146932498,0.2449215,0.20990619110210265,0.427599373163369,1.284505446597405,0.01236893349605339,0.11802417458066211,3.6505133248276036
388,107,fit,1.1002966326437558,3.924406965536292,19,19,0,0.6697421969565444,2.7074050219658785,69,81,0.29235196113586426,0.37145462433168835,0.031602874,0.029474773640743242,0.8144412814979567,0.9581560290145739,0.006274805354235731,0.05987409689156231,1.1431567308184103
389,98,fit,1.091782785848433,2.7357706245181515,18,18,0,0.5584918280317989,0.4492066741418703,62,59,0.25379449129104614,0.21221617353389577,0.0,0.0,0.398016568793576,1.1215492952820605,0.004770710555732182,0.045522047287520816,1.2739610164099697
390,100,fit,1.1367409907345645,4.713722955831216,12,12,0,0.48746441776144517,0.040711784081666494,70,66,0.29476475715637207,0.2653969202018768,0.0,0.05274478537068747,0.36908925007999965,1.6870113870246537,0.017431985422506253,0.16633573876437263,4.331908848383621
391,102,fit,1.1475886519171086,6.154303044801621,8,8,0,0.37077676744041066,0.03339145544523142,75,65,0.32016265392303467,0.26664835190479663,0.2801719,0.20597719363891379,0.513412987091578,1.83921845717696,0.026611531222301112,0.25392682464027777,6.9163509777182846
392,108,fit,1.1484260651679288,6.744552637168005,15,15,0,0.9702548099110168,0.2194937905054324,75,93,0.3330768048763275,0.44197604607397434,0.0,0.0,1.1112692749159392,1.7654542015899741,0.0121488090969032,0.11592375092464886,2.14240965652689
393,106,fit,1.1880017768972326,4.752720637218994,8,8,0,0.2588776333581238,0.06077377786145224,79,71,0.3534463346004486,0.2939664122798496,0.21905303,0.43079762708507263,0.5937855343803649,0.5075791771008527,0.0031878366145285,0.030418288306569657,0.8396196346864467
394,105,fit,1.1576966259609087,5.3515523791651045,8,8,0,0.06777326316866712,0.04262591712084501,77,72,0.34107154607772827,0.2938319167750241,0.26143995,0.3824451938055666,0.4777535225020599,1.0214956917753013,0.0041729395602646486,0.039818125575044355,1.096387247617058
395,104,fit,1.1810567351050212,3.072318477515911,16,16,0,0.5537697586070642,0.3643796039061739,70,67,0.30932188034057617,0.26915683730737033,0.048321724,0.0,0.403956867498553,0.7235919934624286,0.009119548147601771,0.08701858919467338,2.098934293912388
396,93,fit,1.1110890906546769,6.134132830079109,10,10,0,0.17347434643560491,0.029365759529431296,64,67,0.25288358330726624,0.26615207614156994,0.28104404,0.28196941106136153,0.13205180069744826,0.007007210375511324,9.047071907181683e-05,0.0008632702201509239,0.0243481276859449
397,108,fit,1.3214255594678772,3.691108973516929,10,10,0,0.12929177467370315,0.07858739924225326,79,84,0.38948944211006165,0.3899561019585417,0.13719964,0.2562850086752825,0.09893861676438946,1.0721895604906064,0.005262660330911598,0.05021622453159922,1.0627380136525166
398,97,fit,1.166219914798776,1.957803008917548,10,10,0,0.1571035079470295,0.034251145081084754,69,79,0.29719796776771545,0.35214243625355934,0.018832548,0.0,0.5596169094871766,0.6541614525221071,0.005982487977642103,0.05708480894696663,1.3022871304112404
399,100,fit,1.2277586904469653,2.984822479616358,15,15,0,1.159121385964104,0.15479722289388292,66,59,0.2835344076156616,0.22791898351786397,0.23389398,0.262708291435182,0.5474663242830915,1.8395468673742106,0.02799596551900679,0.2671370755630419,6.692618215072398
